,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
578,579,0.003087408,0.03821031,0.9587023,Installed easily and only takes a small amount of water to flush--had a 40 year old one that I replaced--the new one also sits a couple of inches higher--thats good also !,5,0,0,Positive
579,580,0.013975434,0.10003503,0.8859895,"Nice toilet, a little high for my four year old but she will grow soon enough. It was easy to install and adjust the water flow. Should save some money on the water bill.",4,0,0,Positive
580,581,0.005681108,0.1760168,0.8183021,I have been re molding my home for the past 2 yrs. And Lowe ' s has been My Store to shop for household items. They have reasonable prices compared to their competitors.,4,0,2,Positive
581,582,0.67740303,0.2771136,0.04548337,MY kids now put tp in trash and still stop it up regularly. You get what you pay for. Ive had it less than a year and am done being a weekly plimber. Buying a kohler.,1,0,3,Negative
582,583,0.003166849,0.010657581,0.9861756,I have it over a year and I love everything about it. The height is perfect. The flush is powerful and uses much less water than my old one and it is priced reasonably.,5,0,0,Positive
583,584,0.0022037067,0.023314605,0.97448164,I purchased two of these in November to replace 1970s fixtures. This was the best purchase made. Not only has my water consumption gone down but cleaning is a breeze.,5,0,0,Positive
584,585,0.002293519,0.015709767,0.9819967,"Bought this toilet a few days ago,works great, flushes nice,and its very quite,flushing and refilling. Great price too! You wont go wrong when purchasing this toilet..",5,0,0,Positive
585,586,0.004908905,0.101651296,0.89343977,"We have a small bathroom and wanted to purchase a small toilet that didn't take up too much space, perfect fit even though its elongated. Easy installation as well.",5,0,0,Positive
586,587,0.05861944,0.22548746,0.71589315,"Replace cracked leaking tank with this excellent purchase.Spent days and $ trying to stop leak, this unit did the job.For an old man the height is also just right.",5,0,0,Positive
587,588,0.2640371,0.37014267,0.36582023,I had a prior dual-flush that I absolutely hated. I was very hesitant about purchasing another American Standard but I am very happy with this brand and model.,5,0,0,Neutral
588,589,0.70450455,0.28024316,0.015252332,I have had toiet since 6/2017 and I am afarid it stains and some stains won't come out. Also the flapper sticks and wants to run and you have to jiggle handle,3,0,0,Negative
589,590,0.0058389464,0.054808144,0.93935287,THIS IS COMFORTABLE QUITE AND EFFICIENT. WE LIKE IT SO MUCH WE INTEND TO GET ANOTHER ONE FORV THE OTHER BATHROOM EVEN THOUGH IT IS NOT IN NEED OF REPLACEMENT.,5,0,0,Positive
590,591,0.0014013957,0.015903044,0.9826956,"We upgraded from a composting toilet to a real toilet in one of our vacation rentals - this toilet is great quality, good size, and affordable. Recommend it!",5,0,0,Positive
591,592,0.0031875412,0.021274146,0.9755383,It’s amazing how clean and complete each flush is with this toilet. I was so impressed that I bought another one to replace the toilet in my other bathroom.,5,0,0,Positive
592,593,0.058922708,0.19289905,0.74817824,Bought this to go in a basement bathroom during renovation. Very pleased with product overall except the seat quality does not match the rest of the product.,4,0,0,Positive
593,594,0.2782784,0.3121872,0.40953442,Bought 2 about 2 months ago. Love them. Only problem I have is one of them the flapper hangs up and the other has a flaw down in the bowl on the porcelain. ,4,0,0,Positive
594,595,0.0035343403,0.015059609,0.981406,"This is a great toilet for the money. The height is good, flushes very good, uses 1.28 gallons of water, so it saves water and it looks good. Great toilet!",5,0,0,Positive
595,596,0.024267793,0.51223236,0.4634999,Height & look. Ease of installation which took approx. 20 minutes. All components for installation included in box/price. Toilet was inexpensively priced.,5,0,0,Neutral
596,597,0.46284634,0.4862886,0.05086506,Purchased new Mainstreat Aquasource toilet. After installing we noticed the fill valve leaked from the top portion. New fill valve is being shipped to me.,5,0,0,Neutral
597,598,0.0038652949,0.042359136,0.9537756,"The sales person was very helpful and answered all questions. The product is easy to install, only tools required were a few wrenches and a screwdriver.",5,0,0,Positive
598,599,0.0032991713,0.060726456,0.9359744,"Bought this for a rental unit. Very small profile, perfect for my needs. Quiet, water saving...I Iwill buy this toilet again, when I do another bathroom.",5,0,0,Positive
599,600,0.115044825,0.63244516,0.25251004,I would think that in the next ten years that the amount of water I will use will not exceed the amount used previously. It does the job its supposed to.,5,0,0,Neutral
600,601,0.0032144405,0.036478896,0.96030664,Excellent toilet. Purchased to conserve water versus previously owned toilet and improve performance which it does. Very easy to clean and works nicely.,4,0,0,Positive
601,602,0.0034011963,0.043007474,0.9535913,"So far, so good..purchased 2 toilets. Flush is very quiet. It is a space saver and appears to be be water efficient. Next month's water bill will tell.",4,0,0,Positive
602,603,0.0035347438,0.037166003,0.95929927,The uninstalled AS chair height toilet we purchased has worked wonderfully! My hope is that once we install the toilet it will work as described by AS.,5,0,0,Positive
603,604,0.047335844,0.100757405,0.8519067,I over shop on everything to the point where i usually buy the wrong thing but got lucky with this product.... It is the best toilet i have ever had..,5,0,0,Positive
604,605,0.0018240458,0.0110423155,0.9871336,"replaced my old shop john with this new model. So easy to install, it looks great, and uses a minimum of water per flush. Very happy with this model.",5,0,0,Positive
605,606,0.068082094,0.3922409,0.53967696,"The first flushes didn't work well but after I adjusted the float level every thing seems to work well, but then it has only been on line for 1 hour.",5,0,0,Positive
606,607,0.003946971,0.03499645,0.96105653,"Installed about 2 1/2 weeks ago. Working great so far. Installation was easy, considering it was my first time replacing a toilet. No complaints.",5,0,0,Positive
607,608,0.46327066,0.39134416,0.14538515,the product is fine however the company that installed it dropped the old toliet on the floor leaving a small dent and a huge mess on the floor,4,0,1,Negative
608,609,0.048875213,0.22187848,0.7292463,"It's a great little toilet. Not a big space, so didn't want something to use more room than necessary. Well built, see how it lasts down the road.",5,0,0,Positive
609,610,0.008362988,0.1547509,0.8368861,"Toilet tank design gives appearance of smaller than normal, chair height seat is great, Quiet flush. Bought 2 during remodeling, buying a 3rd one.",5,0,0,Positive
610,611,0.013098171,0.057830404,0.9290714,"This toilet was really easy to install and it worked great. Nothing like like the low flow toilets of the past, this one operates as advertised.",5,0,0,Positive
611,612,0.01217245,0.18213284,0.8056947,"The toilet is the perfect height, especially fo older folks who need a bit more height, had all the items needed to install and went in quickly.",5,0,0,Positive
612,613,0.15182272,0.5164695,0.33170784,Due to small size of bath room the round bowl was most functional. Elongated would have been nice. But space would not allow room to stand up.,4,0,0,Neutral
613,614,0.045734506,0.58863604,0.36562946,lowes people answered all my questions and did not pressure me to buy any certain product. they explained the features of the various models.,5,0,0,Neutral
